dataset,repeat,position,policy,binary_sha256,input_signature,source_tree_sha256,compute_host,requested_bytes,fixed_bytes,record_bytes,admitted_bytes,physical_bytes,unused_bytes,selected_records,total_records,selection_hash,result_hash_version,result_hash,physical_hash_version,physical_hash_algorithm,physical_hash_scope,header_hash_scope,descriptor_hash_scope,map_hash_scope,offset_table_hash_scope,record_payload_hash_scope,selected_uid_hash_scope,budget_map_owner_mn,header_hash,descriptor_hash,map_hash,selected_uid_hash,offset_table_hashes,record_payload_hashes,physical_signature,total_benefit,build_mode,build_workers,rank_workers,rank_workers_recorded,staging_bytes,record_write_posts,processed,qps,recall,p50_us,p95_us,p99_us,posts_per_query,bytes_per_query,build_total_ms,build_rank_ms,build_materialize_ms,build_record_assemble_ms,build_record_publish_ms,result_json,stderr
DEEP1M,3,1,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,9a3a08bb2c42513837965f136afdf965f5f29224599dfc845b6c960eb8505703,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,536870912,12016392,524854496,536870888,536870888,24,177098,1000000,17395791157795909511,1,8822020575971608226,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,22163039f8ed4f4c,a55059e524d93cd5,c5ca5db552e3f590,91ea0a6d49eabf38,93444b86ef672a15,8fd3f0cc2e28bc03,b79c2e9536e4fe7b792dc182fab3e60ee989693e69acdc0da571f133d389cd2c,169572963,staged,20,20,1,67108864,8,10000,6210.0,0.98907,10118.81,11899.716,14785.916000000001,348.1563,916301.674,2800.623757,268.982463,1104.107577,257.17419,45.901185,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b536870912/indeg/r3/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b536870912/indeg/r3/run.err
DEEP1M,3,2,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,9a3a08bb2c42513837965f136afdf965f5f29224599dfc845b6c960eb8505703,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,536870912,12016392,524854464,536870856,536870856,56,201076,1000000,9978105480066486160,1,8822020575971608226,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,63328171ec63ab39,98a69ee857f479b5,47d8140d1107d315,e4b9d1e9b4d8c580,c431722219ca135f,0f429f5d6a6adc4a,8e31f3542ca75706fce049dcbbaad1a47f2cf1a36028e03271571b022b69230d,131018263,staged,20,20,1,67108864,8,10000,5398.0,0.98907,11897.761,14458.742,15715.172,368.6085,1029850.6992,3579.999887,1226.967218,1080.107047,232.222782,45.91092,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b536870912/hop/r3/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b536870912/hop/r3/run.err
DEEP1M,4,0,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,9a3a08bb2c42513837965f136afdf965f5f29224599dfc845b6c960eb8505703,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,536870912,12016392,524854496,536870888,536870888,24,177098,1000000,17395791157795909511,1,8822020575971608226,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,22163039f8ed4f4c,a55059e524d93cd5,c5ca5db552e3f590,91ea0a6d49eabf38,93444b86ef672a15,8fd3f0cc2e28bc03,b79c2e9536e4fe7b792dc182fab3e60ee989693e69acdc0da571f133d389cd2c,169572963,staged,20,20,1,67108864,8,10000,6270.0,0.98907,10064.339,11674.519,12673.285,348.1563,916301.674,2812.069222,269.161993,1114.113603,262.151721,45.915268,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b536870912/indeg/r4/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b536870912/indeg/r4/run.err
DEEP1M,4,1,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,9a3a08bb2c42513837965f136afdf965f5f29224599dfc845b6c960eb8505703,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,536870912,12016392,524854464,536870856,536870856,56,201076,1000000,9978105480066486160,1,8822020575971608226,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,63328171ec63ab39,98a69ee857f479b5,47d8140d1107d315,e4b9d1e9b4d8c580,c431722219ca135f,0f429f5d6a6adc4a,8e31f3542ca75706fce049dcbbaad1a47f2cf1a36028e03271571b022b69230d,131018263,staged,20,20,1,67108864,8,10000,5407.0,0.98907,11866.449,14413.972,15577.825,368.6085,1029850.6992,3581.639257,1232.555303,1072.986288,225.43909499999998,45.901453,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b536870912/hop/r4/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b536870912/hop/r4/run.err
DEEP1M,4,2,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,9a3a08bb2c42513837965f136afdf965f5f29224599dfc845b6c960eb8505703,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,536870912,12016392,524854480,536870872,536870872,40,176200,1000000,11573227021002745799,1,8822020575971608226,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,54183444c6afa493,3da1916f6d9071c5,bdcdbc1517536791,18d54959671ac9ac,5896cacb001ebde5,2e76eda52fc99e98,a57ac2df4893003d689249262709278c3af200ee797d7be64d7751e2b38b2617,169574781,staged,20,20,1,67108864,8,10000,6290.0,0.98907,10052.157000000001,11668.811,12640.81,348.1768,915559.74,2994.988923,267.593121,1114.377964,261.432804,45.909161,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b536870912/benefit/r4/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b536870912/benefit/r4/run.err
DEEP1M,5,0,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,9a3a08bb2c42513837965f136afdf965f5f29224599dfc845b6c960eb8505703,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,536870912,12016392,524854464,536870856,536870856,56,201076,1000000,9978105480066486160,1,8822020575971608226,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,63328171ec63ab39,98a69ee857f479b5,47d8140d1107d315,e4b9d1e9b4d8c580,c431722219ca135f,0f429f5d6a6adc4a,8e31f3542ca75706fce049dcbbaad1a47f2cf1a36028e03271571b022b69230d,131018263,staged,20,20,1,67108864,8,10000,5394.0,0.98907,11910.902,14445.201000000001,15652.036,368.6085,1029850.6992,3591.38822,1231.46611,1078.668,225.432525,45.896491,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b536870912/hop/r5/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b536870912/hop/r5/run.err
DEEP1M,5,1,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,9a3a08bb2c42513837965f136afdf965f5f29224599dfc845b6c960eb8505703,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,536870912,12016392,524854480,536870872,536870872,40,176200,1000000,11573227021002745799,1,8822020575971608226,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,54183444c6afa493,3da1916f6d9071c5,bdcdbc1517536791,18d54959671ac9ac,5896cacb001ebde5,2e76eda52fc99e98,a57ac2df4893003d689249262709278c3af200ee797d7be64d7751e2b38b2617,169574781,staged,20,20,1,67108864,8,10000,6294.0,0.98907,10041.838,11625.627,12610.42,348.1768,915559.74,2997.0188239999998,268.002749,1113.41121,254.796891,45.908811,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b536870912/benefit/r5/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b536870912/benefit/r5/run.err
DEEP1M,5,2,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,9a3a08bb2c42513837965f136afdf965f5f29224599dfc845b6c960eb8505703,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,536870912,12016392,524854496,536870888,536870888,24,177098,1000000,17395791157795909511,1,8822020575971608226,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,22163039f8ed4f4c,a55059e524d93cd5,c5ca5db552e3f590,91ea0a6d49eabf38,93444b86ef672a15,8fd3f0cc2e28bc03,b79c2e9536e4fe7b792dc182fab3e60ee989693e69acdc0da571f133d389cd2c,169572963,staged,20,20,1,67108864,8,10000,6269.0,0.98907,10071.581,11686.83,12610.097,348.1563,916301.674,2814.096935,268.95311599999997,1112.581973,260.815122,45.901955,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b536870912/indeg/r5/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b536870912/indeg/r5/run.err
DEEP1M,0,0,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,9a3a08bb2c42513837965f136afdf965f5f29224599dfc845b6c960eb8505703,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725352,1073741744,1073741744,80,363435,1000000,13508257724911631318,1,8822020575971608226,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,420779a522c5c2da,eef22536911458bd,3da525dde31ada56,d6caa47e3293d3d1,ba2861eb628a253a,ec9919aebc054214,efb74a1d39b15c63a3fb9e2f3073b00a132b5a7091d36cb05f1cadeb5e614565,288393040,staged,20,20,1,67108864,16,10000,8687.0,0.98907,7241.555,8401.545,9121.379,304.191,751452.5256,4082.799969,269.565229,2130.082958,467.67774499999996,92.810177,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b1073741824/benefit/r0/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b1073741824/benefit/r0/run.err
DEEP1M,0,1,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,9a3a08bb2c42513837965f136afdf965f5f29224599dfc845b6c960eb8505703,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725416,1073741808,1073741808,16,364647,1000000,17244998649765315441,1,8822020575971608226,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,1c7398707d00c63b,2f81645c672c6a7d,cf8b5f97796115bb,0ba191691b649ed5,d133eb9c56af446e,a88b11a940217e72,568915fb275631c1dc730357c20487e7f651d0ea6767f09e40acf136a2d205a2,288391121,staged,20,20,1,67108864,16,10000,8680.0,0.98907,7258.78,8388.613,9128.051,304.4393,753376.804,3857.57147,268.032972,2113.902461,463.033284,92.838391,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b1073741824/indeg/r0/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b1073741824/indeg/r0/run.err
DEEP1M,0,2,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,9a3a08bb2c42513837965f136afdf965f5f29224599dfc845b6c960eb8505703,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725424,1073741816,1073741816,8,432828,1000000,17116748085176951982,1,8822020575971608226,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,2729216eba2c5e91,6120663d5c575245,dec3b2ca81e7d361,ecf1bdf03d2ee259,f03311eb12b1bb6f,4a01e5500b0ea708,aba9a474512de2405f49797ac9539a7aa38942d5f3015c4c66e50184a8ab5ef6,237099227,staged,20,20,1,67108864,16,10000,6690.0,0.98907,9784.506,13129.912,14419.809000000001,330.5151,897872.5176,4638.106688,1231.030827,2107.3408680000002,448.132621,92.830271,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b1073741824/hop/r0/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b1073741824/hop/r0/run.err
DEEP1M,1,0,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,9a3a08bb2c42513837965f136afdf965f5f29224599dfc845b6c960eb8505703,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725416,1073741808,1073741808,16,364647,1000000,17244998649765315441,1,8822020575971608226,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,1c7398707d00c63b,2f81645c672c6a7d,cf8b5f97796115bb,0ba191691b649ed5,d133eb9c56af446e,a88b11a940217e72,568915fb275631c1dc730357c20487e7f651d0ea6767f09e40acf136a2d205a2,288391121,staged,20,20,1,67108864,16,10000,8665.0,0.98907,7262.109,8411.993,9077.928,304.4393,753376.804,3874.5395719999997,269.08029999999997,2121.53759,462.54404999999997,92.838184,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b1073741824/indeg/r1/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b1073741824/indeg/r1/run.err
DEEP1M,1,1,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,9a3a08bb2c42513837965f136afdf965f5f29224599dfc845b6c960eb8505703,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725424,1073741816,1073741816,8,432828,1000000,17116748085176951982,1,8822020575971608226,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,2729216eba2c5e91,6120663d5c575245,dec3b2ca81e7d361,ecf1bdf03d2ee259,f03311eb12b1bb6f,4a01e5500b0ea708,aba9a474512de2405f49797ac9539a7aa38942d5f3015c4c66e50184a8ab5ef6,237099227,staged,20,20,1,67108864,16,10000,6680.0,0.98907,9799.98,13137.899,14322.877,330.5151,897872.5176,4630.116922,1225.520902,2105.37232,451.213934,92.836534,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b1073741824/hop/r1/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b1073741824/hop/r1/run.err
DEEP1M,1,2,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,9a3a08bb2c42513837965f136afdf965f5f29224599dfc845b6c960eb8505703,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725352,1073741744,1073741744,80,363435,1000000,13508257724911631318,1,8822020575971608226,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,420779a522c5c2da,eef22536911458bd,3da525dde31ada56,d6caa47e3293d3d1,ba2861eb628a253a,ec9919aebc054214,efb74a1d39b15c63a3fb9e2f3073b00a132b5a7091d36cb05f1cadeb5e614565,288393040,staged,20,20,1,67108864,16,10000,8728.0,0.98907,7194.634,8358.296,9059.392,304.191,751452.5256,4093.655331,269.693491,2139.876415,469.93731299999996,92.882446,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b1073741824/benefit/r1/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b1073741824/benefit/r1/run.err
DEEP1M,2,0,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,9a3a08bb2c42513837965f136afdf965f5f29224599dfc845b6c960eb8505703,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725424,1073741816,1073741816,8,432828,1000000,17116748085176951982,1,8822020575971608226,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,2729216eba2c5e91,6120663d5c575245,dec3b2ca81e7d361,ecf1bdf03d2ee259,f03311eb12b1bb6f,4a01e5500b0ea708,aba9a474512de2405f49797ac9539a7aa38942d5f3015c4c66e50184a8ab5ef6,237099227,staged,20,20,1,67108864,16,10000,6692.0,0.98907,9774.265,13185.869,14443.414,330.5151,897872.5176,4675.234797,1245.303881,2127.514548,455.376176,92.896078,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b1073741824/hop/r2/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b1073741824/hop/r2/run.err
DEEP1M,2,1,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,9a3a08bb2c42513837965f136afdf965f5f29224599dfc845b6c960eb8505703,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725352,1073741744,1073741744,80,363435,1000000,13508257724911631318,1,8822020575971608226,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,420779a522c5c2da,eef22536911458bd,3da525dde31ada56,d6caa47e3293d3d1,ba2861eb628a253a,ec9919aebc054214,efb74a1d39b15c63a3fb9e2f3073b00a132b5a7091d36cb05f1cadeb5e614565,288393040,staged,20,20,1,67108864,16,10000,8675.0,0.98907,7257.858,8430.968,9164.542,304.191,751452.5256,4091.060503,269.542293,2135.836765,465.050485,92.81573999999999,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b1073741824/benefit/r2/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b1073741824/benefit/r2/run.err
DEEP1M,2,2,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,9a3a08bb2c42513837965f136afdf965f5f29224599dfc845b6c960eb8505703,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725416,1073741808,1073741808,16,364647,1000000,17244998649765315441,1,8822020575971608226,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,1c7398707d00c63b,2f81645c672c6a7d,cf8b5f97796115bb,0ba191691b649ed5,d133eb9c56af446e,a88b11a940217e72,568915fb275631c1dc730357c20487e7f651d0ea6767f09e40acf136a2d205a2,288391121,staged,20,20,1,67108864,16,10000,8678.0,0.98907,7253.55,8419.366,9108.846,304.4393,753376.804,3870.612072,267.560542,2128.095947,471.42078499999997,92.89701,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b1073741824/indeg/r2/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b1073741824/indeg/r2/run.err
DEEP1M,3,0,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,9a3a08bb2c42513837965f136afdf965f5f29224599dfc845b6c960eb8505703,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725352,1073741744,1073741744,80,363435,1000000,13508257724911631318,1,8822020575971608226,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,420779a522c5c2da,eef22536911458bd,3da525dde31ada56,d6caa47e3293d3d1,ba2861eb628a253a,ec9919aebc054214,efb74a1d39b15c63a3fb9e2f3073b00a132b5a7091d36cb05f1cadeb5e614565,288393040,staged,20,20,1,67108864,16,10000,8729.0,0.98907,7205.313,8400.584,9240.447,304.191,751452.5256,4088.215355,272.09263699999997,2126.014283,471.33710299999996,92.90654699999999,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b1073741824/benefit/r3/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b1073741824/benefit/r3/run.err
DEEP1M,3,1,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,9a3a08bb2c42513837965f136afdf965f5f29224599dfc845b6c960eb8505703,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725416,1073741808,1073741808,16,364647,1000000,17244998649765315441,1,8822020575971608226,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,1c7398707d00c63b,2f81645c672c6a7d,cf8b5f97796115bb,0ba191691b649ed5,d133eb9c56af446e,a88b11a940217e72,568915fb275631c1dc730357c20487e7f651d0ea6767f09e40acf136a2d205a2,288391121,staged,20,20,1,67108864,16,10000,8679.0,0.98907,7246.357,8409.893,9169.088,304.4393,753376.804,3873.503846,272.261195,2123.209643,467.32885899999997,92.887445,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b1073741824/indeg/r3/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/DEEP1M/b1073741824/indeg/r3/run.err
